exchange,stock_symbol,date,dividends
AMEX,NRO,2005-02-10,0.1
AMEX,NRO,2005-01-12,0.1
AMEX,NRO,2004-12-13,0.1
AMEX,NRO,2004-11-09,0.1
AMEX,NRO,2004-10-12,0.1
AMEX,NRO,2004-09-13,0.1
AMEX,NRO,2004-08-11,0.1
AMEX,NRO,2004-07-12,0.1
AMEX,NRO,2004-06-10,0.1
AMEX,NRO,2004-05-12,0.1
AMEX,NRO,2004-04-12,0.1
AMEX,NRO,2004-03-10,0.1
AMEX,NRO,2004-02-11,0.1
AMEX,NRO,2004-01-12,0.1
AMEX,NRO,2003-12-24,0.1
AMEX,NVJ,2010-01-13,0.073
AMEX,NVJ,2009-12-11,0.073
AMEX,NVJ,2009-11-10,0.067
AMEX,NVJ,2009-10-13,0.067
AMEX,NVJ,2009-09-11,0.067
AMEX,NVJ,2009-08-12,0.064
AMEX,NVJ,2009-07-13,0.064
AMEX,NVJ,2009-06-11,0.064
AMEX,NVJ,2009-05-13,0.064
AMEX,NVJ,2009-04-13,0.059
AMEX,NVJ,2009-03-11,0.059
AMEX,NVJ,2009-02-11,0.057
AMEX,NVJ,2009-01-13,0.057
AMEX,NVJ,2008-12-11,0.057
AMEX,NVJ,2008-11-12,0.057
AMEX,NVJ,2008-10-10,0.057
AMEX,NVJ,2008-09-11,0.057
AMEX,NVJ,2008-08-13,0.056
AMEX,NVJ,2008-07-11,0.056
AMEX,NVJ,2008-06-11,0.056
AMEX,NVJ,2008-05-13,0.056
AMEX,NVJ,2008-04-11,0.056
AMEX,NVJ,2008-03-12,0.056
AMEX,NVJ,2008-02-13,0.056
AMEX,NVJ,2008-01-11,0.056
AMEX,NVJ,2007-12-12,0.117
AMEX,NVJ,2007-11-13,0.056
AMEX,NVJ,2007-10-11,0.056
AMEX,NVJ,2007-09-12,0.06
AMEX,NVJ,2007-08-13,0.06
AMEX,NVJ,2007-07-11,0.06
AMEX,NVJ,2007-06-13,0.06
AMEX,NVJ,2007-05-11,0.06
AMEX,NVJ,2007-04-11,0.06
AMEX,NVJ,2007-03-13,0.06
AMEX,NVJ,2007-02-13,0.06
AMEX,NVJ,2007-01-10,0.06
AMEX,NVJ,2006-12-13,0.095
AMEX,NVJ,2006-11-13,0.06
AMEX,NVJ,2006-10-11,0.06
AMEX,NVJ,2006-09-13,0.06
AMEX,NVJ,2006-08-11,0.062
AMEX,NVJ,2006-07-12,0.062
AMEX,NVJ,2006-06-13,0.062
AMEX,NVJ,2006-05-11,0.066
AMEX,NVJ,2006-04-11,0.066
AMEX,NVJ,2006-03-13,0.066
AMEX,NVJ,2006-02-13,0.066
AMEX,NVJ,2006-01-11,0.066
AMEX,NVJ,2005-12-13,0.066
AMEX,NVJ,2005-11-10,0.069
AMEX,NVJ,2005-10-12,0.069
AMEX,NVJ,2005-09-13,0.069
AMEX,NVJ,2005-08-11,0.069
AMEX,NVJ,2005-07-13,0.069
AMEX,NVJ,2005-06-13,0.069
AMEX,NVJ,2005-05-11,0.073
AMEX,NVJ,2005-04-13,0.073
AMEX,NVJ,2005-03-11,0.073
AMEX,NVJ,2005-02-11,0.073
AMEX,NVJ,2005-01-12,0.073
AMEX,NVJ,2004-12-13,0.091
AMEX,NVJ,2004-11-10,0.073
AMEX,NVJ,2004-10-13,0.073
AMEX,NVJ,2004-09-13,0.073
AMEX,NVJ,2004-08-11,0.073
AMEX,NVJ,2004-07-13,0.073
AMEX,NVJ,2004-06-14,0.073
AMEX,NVJ,2004-05-12,0.073
AMEX,NVJ,2004-04-13,0.073
AMEX,NVJ,2004-03-11,0.073
AMEX,NVJ,2004-02-11,0.073
AMEX,NVJ,2004-01-13,0.073
AMEX,NVJ,2003-12-11,0.141
AMEX,NVJ,2003-11-12,0.073
AMEX,NVJ,2003-10-10,0.073
AMEX,NVJ,2003-09-11,0.073
AMEX,NVJ,2003-08-13,0.073
AMEX,NVJ,2003-07-11,0.073
AMEX,NVJ,2003-06-11,0.073
AMEX,NVJ,2003-05-13,0.073
AMEX,NVJ,2003-04-11,0.073
AMEX,NVJ,2003-03-12,0.073
AMEX,NVJ,2003-02-12,0.073
AMEX,NVJ,2003-01-13,0.073
AMEX,NVJ,2002-12-11,0.129
AMEX,NVJ,2002-11-13,0.073
AMEX,NVJ,2002-10-10,0.073
AMEX,NLP,2009-12-29,0.05
AMEX,NLP,2009-09-28,0.05
AMEX,NLP,2009-06-26,0.05
AMEX,NLP,2009-03-27,0.05
AMEX,NLP,2008-12-29,0.05
AMEX,NLP,2008-09-26,0.08
AMEX,NLP,2008-07-08,0.08
AMEX,NLP,2008-03-28,0.1
AMEX,NLP,2007-12-27,0.1
AMEX,NLP,2007-09-26,0.1
AMEX,NLP,2007-06-27,0.1
AMEX,NLP,2007-03-28,0.1
AMEX,NLP,2006-12-27,0.2
AMEX,NLP,2006-09-27,0.1
AMEX,NLP,2006-06-28,0.1
AMEX,NLP,2006-03-29,0.1
AMEX,NLP,2005-12-28,0.2
AMEX,NLP,2005-09-28,0.1
AMEX,NLP,2005-06-28,0.1
AMEX,NLP,2005-04-25,0.1
AMEX,NEN,2009-12-11,0.7
AMEX,NEN,2009-09-11,0.7
AMEX,NEN,2009-06-11,0.7
AMEX,NEN,2009-03-12,0.7
AMEX,NEN,2008-12-11,0.7
AMEX,NEN,2008-09-11,0.7
AMEX,NEN,2008-06-12,0.7
AMEX,NEN,2008-03-12,0.7
AMEX,NEN,2007-12-12,0.7
AMEX,NEN,2007-09-12,0.7
AMEX,NEN,2007-06-13,0.7
AMEX,NEN,2007-03-14,0.7
AMEX,NEN,2006-12-13,0.7
AMEX,NEN,2006-09-13,0.7
AMEX,NEN,2006-06-14,0.7
AMEX,NEN,2006-03-15,0.7
AMEX,NEN,2005-12-14,0.7
AMEX,NEN,2005-09-13,0.7
AMEX,NEN,2005-06-14,0.7
AMEX,NEN,2005-03-15,0.7
AMEX,NEN,2004-12-15,0.7
AMEX,NEN,2004-09-14,0.7
AMEX,NEN,2004-06-14,0.66
AMEX,NEN,2004-03-15,0.66
AMEX,NEN,2003-12-12,0.66
AMEX,NEN,2003-09-12,0.66
AMEX,NEN,2003-06-12,0.66
AMEX,NEN,2003-03-13,0.96
AMEX,NEN,2002-12-12,0.64
AMEX,NEN,2002-09-12,0.64
AMEX,NEN,2002-06-12,0.64
AMEX,NEN,2002-03-13,0.64
AMEX,NEN,2001-03-13,1.11
AMEX,NEN,2000-09-13,0.56
AMEX,NEN,2000-03-13,0.51
AMEX,NEN,1999-09-13,0.51
AMEX,NEN,1999-03-11,0.205
AMEX,NEN,1998-09-11,0.205
AMEX,NEN,1998-03-12,0.205
AMEX,NEN,1997-09-19,0.195
AMEX,NEN,1997-03-12,0.195
AMEX,NEN,1996-09-19,0.17
AMEX,NEN,1996-03-13,0.17
AMEX,NEN,1995-09-13,0.17
AMEX,NYF,2010-02-01,0.306
AMEX,NYF,2009-12-29,0.287
AMEX,NYF,2009-12-01,0.303
AMEX,NYF,2009-11-02,0.311
AMEX,NYF,2009-10-01,0.319
AMEX,NYF,2009-07-01,0.319
AMEX,NYF,2009-06-01,0.321
AMEX,NYF,2009-05-01,0.319
AMEX,NYF,2009-04-01,0.327
AMEX,NYF,2009-03-02,0.319
AMEX,NYF,2009-02-02,0.32
AMEX,NYF,2008-12-29,0.498
AMEX,NYF,2008-12-01,0.32
AMEX,NYF,2008-11-03,0.28
AMEX,NYF,2008-10-01,0.315
AMEX,NYF,2008-09-02,0.285
AMEX,NYF,2008-08-01,0.281
AMEX,NYF,2008-07-01,0.259
AMEX,NYF,2008-06-02,0.267
AMEX,NYF,2008-05-01,0.325
AMEX,NYF,2008-04-01,0.323
AMEX,NYF,2008-03-03,0.291
AMEX,NYF,2008-02-01,0.318
AMEX,NYF,2007-12-27,0.303
AMEX,NYF,2007-12-03,0.32
AMEX,NYF,2007-11-01,0.273
AMEX,NVY,2010-01-13,0.07
AMEX,NVY,2009-12-11,0.136
AMEX,NVY,2009-11-10,0.069
AMEX,NVY,2009-10-13,0.069
AMEX,NVY,2009-09-11,0.069
AMEX,NVY,2009-08-12,0.064
AMEX,NVY,2009-07-13,0.064
AMEX,NVY,2009-06-11,0.064
AMEX,NVY,2009-05-13,0.064
AMEX,NVY,2009-04-13,0.061
AMEX,NVY,2009-03-11,0.061
AMEX,NVY,2009-02-11,0.059
AMEX,NVY,2009-01-13,0.059
AMEX,NVY,2008-12-11,0.063
AMEX,NVY,2008-11-12,0.059
AMEX,NVY,2008-10-10,0.059
AMEX,NVY,2008-09-11,0.059
AMEX,NVY,2008-08-13,0.058
AMEX,NVY,2008-07-11,0.058
AMEX,NVY,2008-06-11,0.058
AMEX,NVY,2008-05-13,0.058
AMEX,NVY,2008-04-11,0.058
AMEX,NVY,2008-03-12,0.058
AMEX,NVY,2008-02-13,0.058
AMEX,NVY,2008-01-11,0.058
AMEX,NVY,2007-12-12,0.106
AMEX,NVY,2007-11-13,0.058
AMEX,NVY,2007-10-11,0.058
AMEX,NVY,2007-09-12,0.061
AMEX,NVY,2007-08-13,0.061
AMEX,NVY,2007-07-11,0.061
AMEX,NVY,2007-06-13,0.061
AMEX,NVY,2007-05-11,0.061
AMEX,NVY,2007-04-11,0.061
AMEX,NVY,2007-03-13,0.061
AMEX,NVY,2007-02-13,0.061
AMEX,NVY,2007-01-10,0.061
AMEX,NVY,2006-12-13,0.085
AMEX,NVY,2006-11-13,0.064
AMEX,NVY,2006-10-11,0.064
AMEX,NVY,2006-09-13,0.064
AMEX,NVY,2006-08-11,0.064
AMEX,NVY,2006-07-12,0.064
AMEX,NVY,2006-06-13,0.064
AMEX,NVY,2006-05-11,0.064
AMEX,NVY,2006-04-11,0.064
AMEX,NVY,2006-03-13,0.064
AMEX,NVY,2006-02-13,0.067
AMEX,NVY,2006-01-11,0.067
AMEX,NVY,2005-12-13,0.165
AMEX,NVY,2005-11-10,0.067
AMEX,NVY,2005-10-12,0.067
AMEX,NVY,2005-09-13,0.067
AMEX,NVY,2005-08-11,0.067
AMEX,NVY,2005-07-13,0.067
AMEX,NVY,2005-06-13,0.067
AMEX,NVY,2005-05-11,0.071
AMEX,NVY,2005-04-13,0.071
AMEX,NVY,2005-03-11,0.071
AMEX,NVY,2005-02-11,0.074
AMEX,NVY,2005-01-12,0.074
AMEX,NVY,2004-12-13,0.116
AMEX,NVY,2004-11-10,0.077
AMEX,NVY,2004-10-13,0.077
AMEX,NVY,2004-09-13,0.077
AMEX,NVY,2004-08-11,0.077
AMEX,NVY,2004-07-13,0.077
AMEX,NVY,2004-06-14,0.077
AMEX,NVY,2004-05-12,0.077
AMEX,NVY,2004-04-13,0.077
AMEX,NVY,2004-03-11,0.077
AMEX,NVY,2004-02-11,0.077
AMEX,NVY,2004-01-13,0.077
AMEX,NVY,2003-12-11,0.232
AMEX,NVY,2003-11-12,0.077
AMEX,NVY,2003-10-10,0.076
AMEX,NVY,2003-09-11,0.076
AMEX,NVY,2003-08-13,0.076
AMEX,NVY,2003-07-11,0.076
AMEX,NVY,2003-06-11,0.076
AMEX,NVY,2003-05-13,0.076
AMEX,NVY,2003-04-11,0.077
AMEX,NVY,2003-03-12,0.077
AMEX,NVY,2003-02-12,0.077
AMEX,NVY,2003-01-13,0.077
AMEX,NVY,2002-12-11,0.106
AMEX,NVY,2002-11-13,0.077
AMEX,NVY,2002-10-10,0.077
AMEX,NXI,2010-01-13,0.07
AMEX,NXI,2009-12-11,0.07
AMEX,NXI,2009-11-10,0.064
AMEX,NXI,2009-10-13,0.064
AMEX,NXI,2009-09-11,0.064
AMEX,NXI,2009-08-12,0.062
AMEX,NXI,2009-07-13,0.062
AMEX,NXI,2009-06-11,0.062
AMEX,NXI,2009-05-13,0.062
AMEX,NXI,2009-04-13,0.057
AMEX,NXI,2009-03-11,0.057
AMEX,NXI,2009-02-11,0.055
AMEX,NXI,2009-01-13,0.055
AMEX,NXI,2008-12-11,0.055
AMEX,NXI,2008-11-12,0.055
AMEX,NXI,2008-10-10,0.055
AMEX,NXI,2008-09-11,0.055
AMEX,NXI,2008-08-13,0.054
AMEX,NXI,2008-07-11,0.054
AMEX,NXI,2008-06-11,0.054
AMEX,NXI,2008-05-13,0.054
AMEX,NXI,2008-04-11,0.054
AMEX,NXI,2008-03-12,0.054
AMEX,NXI,2008-02-13,0.054
AMEX,NXI,2008-01-11,0.054
AMEX,NXI,2007-12-12,0.148
AMEX,NXI,2007-11-13,0.054
AMEX,NXI,2007-10-11,0.054
AMEX,NXI,2007-09-12,0.057
AMEX,NXI,2007-08-13,0.057
AMEX,NXI,2007-07-11,0.057
AMEX,NXI,2007-06-13,0.057
AMEX,NXI,2007-05-11,0.061
AMEX,NXI,2007-04-11,0.061
AMEX,NXI,2007-03-13,0.061
AMEX,NXI,2007-02-13,0.061
AMEX,NXI,2007-01-10,0.061
AMEX,NXI,2006-12-13,0.092
AMEX,NXI,2006-11-13,0.061
AMEX,NXI,2006-10-11,0.061
AMEX,NXI,2006-09-13,0.061
AMEX,NXI,2006-08-11,0.064
AMEX,NXI,2006-07-12,0.064
AMEX,NXI,2006-06-13,0.064
AMEX,NXI,2006-05-11,0.068
AMEX,NXI,2006-04-11,0.068
AMEX,NXI,2006-03-13,0.068
AMEX,NXI,2006-02-13,0.071
AMEX,NXI,2006-01-11,0.071
AMEX,NXI,2005-12-13,0.107
AMEX,NXI,2005-11-10,0.075
AMEX,NXI,2005-10-12,0.075
AMEX,NXI,2005-09-13,0.075
AMEX,NXI,2005-08-11,0.078
AMEX,NXI,2005-07-13,0.078
AMEX,NXI,2005-06-13,0.078
AMEX,NXI,2005-05-11,0.078
AMEX,NXI,2005-04-13,0.078
AMEX,NXI,2005-03-11,0.078
AMEX,NXI,2005-02-11,0.081
AMEX,NXI,2005-01-12,0.081
AMEX,NXI,2004-12-13,0.081
AMEX,NXI,2004-11-10,0.081
AMEX,NXI,2004-10-13,0.081
AMEX,NXI,2004-09-13,0.081
AMEX,NXI,2004-08-11,0.081
AMEX,NXI,2004-07-13,0.081
AMEX,NXI,2004-06-14,0.081
AMEX,NXI,2004-05-12,0.081
AMEX,NXI,2004-04-13,0.081
AMEX,NXI,2004-03-11,0.081
AMEX,NXI,2004-02-11,0.081
AMEX,NXI,2004-01-13,0.081
AMEX,NXI,2003-12-11,0.098
AMEX,NXI,2003-11-12,0.081
AMEX,NXI,2003-10-10,0.081
AMEX,NXI,2003-09-11,0.081
AMEX,NXI,2003-08-13,0.078
AMEX,NXI,2003-07-11,0.078
AMEX,NXI,2003-06-11,0.078
AMEX,NXI,2003-05-13,0.078
AMEX,NXI,2003-04-11,0.078
AMEX,NXI,2003-03-12,0.079
AMEX,NXI,2003-02-12,0.076
AMEX,NXI,2003-01-13,0.076
AMEX,NXI,2002-12-11,0.086
AMEX,NXI,2002-11-13,0.074
AMEX,NXI,2002-10-10,0.074
AMEX,NXI,2002-09-11,0.074
AMEX,NXI,2002-08-13,0.073
AMEX,NXI,2002-07-11,0.073
AMEX,NXI,2002-06-12,0.073
AMEX,NXI,2002-05-13,0.073
AMEX,NXI,2002-04-11,0.073
AMEX,NXI,2002-03-13,0.073
AMEX,NXI,2002-02-13,0.072
AMEX,NXI,2002-01-11,0.072
AMEX,NXI,2001-12-12,0.072
AMEX,NXI,2001-11-13,0.072
AMEX,NXI,2001-10-11,0.072
AMEX,NXI,2001-08-13,0.072
AMEX,NXI,2001-07-11,0.072
AMEX,NXI,2001-06-13,0.072
AMEX,NXI,2001-05-17,0.072
AMEX,NPS,2009-12-11,0.025
AMEX,NPS,2009-06-11,0.025
AMEX,NPS,2008-12-11,0.025
AMEX,NPS,2008-06-11,0.025
AMEX,NPS,2007-12-12,0.025
AMEX,NMZ,2010-01-13,0.084
AMEX,NMZ,2009-12-11,0.088
AMEX,NMZ,2009-11-10,0.084
AMEX,NMZ,2009-10-13,0.084
AMEX,NMZ,2009-09-11,0.084
AMEX,NMZ,2009-08-12,0.084
AMEX,NMZ,2009-07-13,0.084
AMEX,NMZ,2009-06-11,0.084
AMEX,NMZ,2009-05-13,0.084
AMEX,NMZ,2009-04-13,0.084
AMEX,NMZ,2009-03-11,0.084
AMEX,NMZ,2009-02-11,0.084
AMEX,NMZ,2009-01-13,0.084
AMEX,NMZ,2008-12-11,0.123
AMEX,NMZ,2008-11-12,0.084
AMEX,NMZ,2008-10-10,0.084
AMEX,NMZ,2008-09-11,0.084
AMEX,NMZ,2008-08-13,0.082
AMEX,NMZ,2008-07-11,0.082
AMEX,NMZ,2008-06-11,0.082
AMEX,NMZ,2008-05-13,0.082
AMEX,NMZ,2008-04-11,0.082
AMEX,NMZ,2008-03-12,0.082
AMEX,NMZ,2008-02-13,0.082
AMEX,NMZ,2008-01-11,0.082
AMEX,NMZ,2007-12-12,0.175
AMEX,NMZ,2007-11-13,0.082
AMEX,NMZ,2007-10-11,0.082
AMEX,NMZ,2007-09-12,0.082
AMEX,NMZ,2007-08-13,0.082
AMEX,NMZ,2007-07-11,0.082
AMEX,NMZ,2007-06-13,0.082
AMEX,NMZ,2007-05-11,0.082
AMEX,NMZ,2007-04-11,0.082
AMEX,NMZ,2007-03-13,0.082
AMEX,NMZ,2007-02-13,0.082
AMEX,NMZ,2007-01-10,0.082
AMEX,NMZ,2006-12-13,0.086
AMEX,NMZ,2006-11-13,0.082
AMEX,NMZ,2006-10-11,0.082
AMEX,NMZ,2006-09-13,0.082
AMEX,NMZ,2006-08-11,0.085
AMEX,NMZ,2006-07-12,0.085
AMEX,NMZ,2006-06-13,0.085
AMEX,NMZ,2006-05-11,0.089
AMEX,NMZ,2006-04-11,0.089
AMEX,NMZ,2006-03-13,0.089
AMEX,NMZ,2006-02-13,0.089
AMEX,NMZ,2006-01-11,0.089
AMEX,NMZ,2005-12-13,0.089
AMEX,NMZ,2005-11-10,0.089
AMEX,NMZ,2005-10-12,0.089
AMEX,NMZ,2005-09-13,0.089
AMEX,NMZ,2005-08-11,0.089
AMEX,NMZ,2005-07-13,0.089
AMEX,NMZ,2005-06-13,0.089
AMEX,NMZ,2005-05-11,0.089
AMEX,NMZ,2005-04-13,0.089
AMEX,NMZ,2005-03-11,0.089
AMEX,NMZ,2005-02-11,0.089
AMEX,NMZ,2005-01-12,0.089
AMEX,NMZ,2004-12-13,0.151
AMEX,NMZ,2004-11-10,0.089
AMEX,NMZ,2004-10-13,0.089
AMEX,NMZ,2004-09-13,0.089
AMEX,NMZ,2004-08-11,0.089
AMEX,NMZ,2004-07-13,0.089
AMEX,NMZ,2004-06-14,0.089
AMEX,NMZ,2004-05-12,0.089
AMEX,NMZ,2004-04-13,0.089
AMEX,NMZ,2004-03-11,0.089
AMEX,NMZ,2004-02-11,0.089
AMEX,NMZ,2004-01-14,0.089
AMEX,NGO,2010-01-13,0.06
AMEX,NGO,2009-12-11,0.06
AMEX,NGO,2009-11-10,0.056
AMEX,NGO,2009-10-13,0.056
AMEX,NGO,2009-09-11,0.056
AMEX,NGO,2009-08-12,0.051
AMEX,NGO,2009-07-13,0.051
AMEX,NGO,2009-06-11,0.051
AMEX,NGO,2009-05-13,0.051
AMEX,NGO,2009-04-13,0.05
AMEX,NGO,2009-03-11,0.05
AMEX,NGO,2009-02-11,0.05
AMEX,NGO,2009-01-13,0.05
AMEX,NGO,2008-12-11,0.05
AMEX,NGO,2008-11-12,0.05
AMEX,NGO,2008-10-10,0.05
AMEX,NGO,2008-09-11,0.05
AMEX,NGO,2008-08-13,0.049
AMEX,NGO,2008-07-11,0.049
AMEX,NGO,2008-06-11,0.049
AMEX,NGO,2008-05-13,0.049
AMEX,NGO,2008-04-11,0.049
AMEX,NGO,2008-03-12,0.049
AMEX,NGO,2008-02-13,0.051
AMEX,NGO,2008-01-11,0.051
AMEX,NGO,2007-12-12,0.051
AMEX,NGO,2007-11-13,0.051
AMEX,NGO,2007-10-11,0.051
AMEX,NGO,2007-09-12,0.052
AMEX,NGO,2007-08-13,0.052
AMEX,NGO,2007-07-11,0.052
AMEX,NGO,2007-06-13,0.052
AMEX,NGO,2007-05-11,0.052
AMEX,NGO,2007-04-11,0.052
AMEX,NGO,2007-03-13,0.052
AMEX,NGO,2007-02-13,0.054
AMEX,NGO,2007-01-10,0.054
AMEX,NGO,2006-12-13,0.054
AMEX,NGO,2006-11-13,0.054
AMEX,NGO,2006-10-11,0.054
AMEX,NGO,2006-09-13,0.054
AMEX,NGO,2006-08-11,0.054
AMEX,NGO,2006-07-12,0.054
AMEX,NGO,2006-06-13,0.054
AMEX,NGO,2006-05-11,0.059
AMEX,NGO,2006-04-11,0.059
AMEX,NGO,2006-03-13,0.059
AMEX,NGO,2006-02-13,0.059
AMEX,NGO,2006-01-11,0.059
AMEX,NGO,2005-12-13,0.059
AMEX,NGO,2005-11-10,0.062
AMEX,NGO,2005-10-12,0.062
AMEX,NGO,2005-09-13,0.062
AMEX,NGO,2005-08-11,0.062
AMEX,NGO,2005-07-13,0.062
AMEX,NGO,2005-06-13,0.062
AMEX,NGO,2005-05-11,0.065
AMEX,NGO,2005-04-13,0.065
AMEX,NGO,2005-03-11,0.065
AMEX,NGO,2005-02-11,0.065
AMEX,NGO,2005-01-12,0.065
AMEX,NGO,2004-12-13,0.065
AMEX,NGO,2004-11-10,0.065
AMEX,NGO,2004-10-13,0.065
AMEX,NGO,2004-09-13,0.065
AMEX,NGO,2004-08-11,0.065
AMEX,NGO,2004-07-13,0.065
AMEX,NGO,2004-06-14,0.065
AMEX,NGO,2004-05-12,0.065
AMEX,NGO,2004-04-13,0.065
AMEX,NGO,2004-03-11,0.065
AMEX,NGO,2004-02-11,0.065
AMEX,NGO,2004-01-13,0.065
AMEX,NGO,2003-12-11,0.065
AMEX,NGO,2003-11-12,0.065
AMEX,NGO,2003-10-10,0.065
AMEX,NGO,2003-09-11,0.065
AMEX,NGO,2003-08-13,0.065
AMEX,NGO,2003-07-11,0.065
AMEX,NGO,2003-06-11,0.065
AMEX,NGO,2003-05-13,0.065
AMEX,NGO,2003-04-11,0.065
AMEX,NGO,2003-03-12,0.065
AMEX,NGO,2003-02-12,0.065
AMEX,NGO,2003-01-13,0.065
AMEX,NGO,2002-12-11,0.065
AMEX,NGO,2002-11-13,0.065
AMEX,NNB,2010-01-13,0.066
AMEX,NNB,2009-12-11,0.07
AMEX,NNB,2009-11-10,0.066
AMEX,NNB,2009-10-13,0.066
AMEX,NNB,2009-09-11,0.066
AMEX,NNB,2009-08-12,0.062
AMEX,NNB,2009-07-13,0.062
AMEX,NNB,2009-06-11,0.062
AMEX,NNB,2009-05-13,0.062
AMEX,NNB,2009-04-13,0.06
AMEX,NNB,2009-03-11,0.06
AMEX,NNB,2009-02-11,0.06
AMEX,NNB,2009-01-13,0.06
AMEX,NNB,2008-12-11,0.069
AMEX,NNB,2008-11-12,0.06
AMEX,NNB,2008-10-10,0.06
AMEX,NNB,2008-09-11,0.06
AMEX,NNB,2008-08-13,0.06
AMEX,NNB,2008-07-11,0.06
AMEX,NNB,2008-06-11,0.06
AMEX,NNB,2008-05-13,0.06
AMEX,NNB,2008-04-11,0.06
AMEX,NNB,2008-03-12,0.06
AMEX,NNB,2008-02-13,0.06
AMEX,NNB,2008-01-11,0.06
AMEX,NNB,2007-12-12,0.119
AMEX,NNB,2007-11-13,0.06
AMEX,NNB,2007-10-11,0.06
AMEX,NNB,2007-09-12,0.06
AMEX,NNB,2007-08-13,0.06
AMEX,NNB,2007-07-11,0.06
AMEX,NNB,2007-06-13,0.06
AMEX,NNB,2007-05-11,0.063
AMEX,NNB,2007-04-11,0.063
AMEX,NNB,2007-03-13,0.063
AMEX,NNB,2007-02-13,0.065
AMEX,NNB,2007-01-10,0.065
AMEX,NNB,2006-12-13,0.065
AMEX,NNB,2006-11-13,0.065
AMEX,NNB,2006-10-11,0.065
AMEX,NNB,2006-09-13,0.065
AMEX,NNB,2006-08-11,0.065
AMEX,NNB,2006-07-12,0.065
AMEX,NNB,2006-06-13,0.065
AMEX,NNB,2006-05-11,0.068
AMEX,NNB,2006-04-11,0.068
AMEX,NNB,2006-03-13,0.068
AMEX,NNB,2006-02-13,0.072
AMEX,NNB,2006-01-11,0.072
AMEX,NNB,2005-12-13,0.138
AMEX,NNB,2005-11-10,0.072
AMEX,NNB,2005-10-12,0.072
AMEX,NNB,2005-09-13,0.072
AMEX,NNB,2005-08-11,0.072
AMEX,NNB,2005-07-13,0.072
AMEX,NNB,2005-06-13,0.072
AMEX,NNB,2005-05-11,0.072
AMEX,NNB,2005-04-13,0.072
AMEX,NNB,2005-03-11,0.072
AMEX,NNB,2005-02-11,0.075
AMEX,NNB,2005-01-12,0.075
AMEX,NNB,2004-12-13,0.262
AMEX,NNB,2004-11-10,0.075
AMEX,NNB,2004-10-13,0.075
AMEX,NNB,2004-09-13,0.075
AMEX,NNB,2004-08-11,0.075
AMEX,NNB,2004-07-13,0.075
AMEX,NNB,2004-06-14,0.075
AMEX,NNB,2004-05-12,0.075
AMEX,NNB,2004-04-13,0.075
AMEX,NNB,2004-03-11,0.075
AMEX,NNB,2004-02-11,0.075
AMEX,NNB,2004-01-13,0.075
AMEX,NNB,2003-12-11,0.122
AMEX,NNB,2003-11-12,0.075
AMEX,NNB,2003-10-10,0.074
AMEX,NNB,2003-09-11,0.074
AMEX,NNB,2003-08-13,0.073
AMEX,NNB,2003-07-11,0.073
AMEX,NNB,2003-06-11,0.073
AMEX,NNB,2003-05-13,0.072
AMEX,NNB,2003-04-11,0.072
AMEX,NNB,2003-03-12,0.072
AMEX,NNB,2003-02-12,0.069
AMEX,NNB,2003-01-13,0.069
AMEX,NNB,2002-12-11,0.095
AMEX,NNB,2002-11-13,0.069
AMEX,NNB,2002-10-10,0.069
AMEX,NGX,2010-01-13,0.063
AMEX,NGX,2009-12-11,0.063
AMEX,NGX,2009-11-10,0.06
AMEX,NGX,2009-10-13,0.06
AMEX,NGX,2009-09-11,0.06
AMEX,NGX,2009-08-12,0.057
AMEX,NGX,2009-07-13,0.057
AMEX,NGX,2009-06-11,0.057
AMEX,NGX,2009-05-13,0.057
AMEX,NGX,2009-04-13,0.056
AMEX,NGX,2009-03-11,0.056
AMEX,NGX,2009-02-11,0.056
AMEX,NGX,2009-01-13,0.056
AMEX,NGX,2008-12-11,0.056
AMEX,NGX,2008-11-12,0.056
AMEX,NGX,2008-10-10,0.056
AMEX,NGX,2008-09-11,0.056
AMEX,NGX,2008-08-13,0.055
AMEX,NGX,2008-07-11,0.055
AMEX,NGX,2008-06-11,0.055
AMEX,NGX,2008-05-13,0.055
AMEX,NGX,2008-04-11,0.055
AMEX,NGX,2008-03-12,0.055
AMEX,NGX,2008-02-13,0.055
AMEX,NGX,2008-01-11,0.055
AMEX,NGX,2007-12-12,0.055
AMEX,NGX,2007-11-13,0.055
AMEX,NGX,2007-10-11,0.055
AMEX,NGX,2007-09-12,0.055
AMEX,NGX,2007-08-13,0.055
AMEX,NGX,2007-07-11,0.053
AMEX,NGX,2007-06-13,0.053
AMEX,NGX,2007-05-11,0.053
AMEX,NGX,2007-04-11,0.053
AMEX,NGX,2007-03-13,0.053
AMEX,NGX,2007-02-13,0.053
AMEX,NGX,2007-01-10,0.053
AMEX,NGX,2006-12-13,0.053
AMEX,NGX,2006-11-13,0.053
AMEX,NGX,2006-10-11,0.051
AMEX,NGX,2006-09-13,0.051
AMEX,NGX,2006-08-11,0.051
AMEX,NGX,2006-07-12,0.051
AMEX,NGX,2006-06-13,0.051
AMEX,NGX,2006-05-11,0.056
AMEX,NGX,2006-04-11,0.056
AMEX,NGX,2006-03-13,0.056
AMEX,NGX,2006-02-13,0.059
AMEX,NGX,2006-01-11,0.059
AMEX,NGX,2005-12-13,0.059
AMEX,NGX,2005-11-10,0.061
AMEX,NGX,2005-10-12,0.061
AMEX,NGX,2005-09-13,0.061
